DISABILITY,DISABILITY_CODE,COSTCENTER,JOBNUMBER,JOBDESCRIPTION,MONTHWORKED,YEARWORKED,HOURSWORKED,FTE
Other,4,3400,234200,ONEICOUN 200 ELIZABETH ST,5,2011,6,0.0375
Other,4,3400,234210,CNYDDSO 205 PEXTON ST,5,2011,5.5,0.034375
Other,4,3400,234220,CNYDDSO 4647 VERONA ST,5,2011,4,0.025
Other,4,3400,234230,CNYDDSO 5121 STATE RT 5,5,2011,3,0.01875
Other,4,3400,234240,CNYDDSO 5635 STATE RT 31,5,2011,4,0.025
Other,4,3400,334100,Commercial Grounds Maintenance,5,2011,55,0.34375
Other,4,3400,334109,Commercial Grounds - Activities,5,2011,1.5,0.009375
Other,4,3400,334120,DRVGROUND VARIOUS SITES,5,2011,34.25,0.2140625
Other,4,3400,334140,NATLGRID 5835 SUCCESS DR,5,2011,0.5,0.003125
Other,4,3400,334150,NATLGRID 441 WOODROW AVE,5,2011,0.5,0.003125
Other,4,3400,334160,NATLGRID 508 UTICA ST,5,2011,0.5,0.003125
Other,4,3400,334170,NATLGRID 221 OLD CAMPION RD,5,2011,4.5,0.028125
Other,4,3400,334180,NATLGRID 3 EAST ST,5,2011,1.5,0.009375
Other,4,3400,334220,AUSTMOHA 2175 BEECHGROVE,5,2011,3,0.01875
Other,4,3400,334230,GRANKITC 178 INDUSTRIAL PARK DR,5,2011,3.75,0.0234375
Other,4,3400,334240,NORTSAFE 232 INDUSTRIAL PARK DR,5,2011,41,0.25625
Other,4,3400,334250,HUMANTECH 2260 DWYER AVE,5,2011,10,0.0625
Other,4,3400,334260,GWISPETE 1638 BENNETT ST,5,2011,0.75,0.0046875
